Zbc,1tag,4pjet,250ptv,13.70895889,-43.34995433,49.49501240,-24.17678406,5.01348631
Zbb,1tag,4pjet,250ptv,-6.41901006,26.50114213,-38.38734162,23.25382233,-3.88941610
ZZ,1tag,4pjet,250ptv,-29.56155793,100.36824897,-122.18713089,63.16881462,-10.75837175
WZ,1tag,4pjet,250ptv,16.93797376,-59.09694994,75.57804378,-41.82592599,9.33792801
WW,1tag,4pjet,250ptv,16.93797376,-59.09694994,75.57804378,-41.82592599,9.33792801
qqZllH125,1tag,4pjet,250ptv,1.91012162,-6.58685170,8.27180862,-4.47442291,1.90339369
ggZllH125,1tag,4pjet,250ptv,14.48705837,-48.70017304,58.91438857,-30.36559186,6.62693129
qqWlvH125,1tag,4pjet,250ptv,14.48705837,-48.70017304,58.91438857,-30.36559186,6.62693129
qqZllH125cc,0tag,4pjet,75_150ptv,-0.05221756,0.30607466,-0.63369943,0.53206556,0.86933865
ggZvvH125cc,0tag,4pjet,75_150ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
qqWlvH125cc,0tag,4pjet,75_150ptv,-5.89171453,30.85073239,-55.56120430,39.80487671,-8.59364932
qqZvvH125cc,0tag,4pjet,75_150ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
ggZllH125cc,0tag,4pjet,75_150ptv,-0.00216066,-0.02371120,0.15061762,-0.23199876,1.09785045
ttbar,0tag,4pjet,75_150ptv,-0.04564085,0.23467509,-0.42938435,0.33122525,0.91862280
stops,0tag,4pjet,75_150ptv,-1.92981235,11.40631829,-25.19568673,24.37432330,-7.45739340
stopt,0tag,4pjet,75_150ptv,0.58439216,-6.98554565,21.24001251,-22.87135068,8.28683983
stopWt,0tag,4pjet,75_150ptv,-0.02572476,0.19970173,-0.47564603,0.41084204,0.91102543
stopWtDilep,0tag,4pjet,75_150ptv,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
